,Age,CreditScore,EB,EstimatedSalary,Gender,Geography,HasCrCard,IsActiveMember,NumOfProducts,Tenure,Exited
338,0.283783784,0.91,0.001103497,0.070498083,0,0.5,1,0,0,0.5,1
339,0.283783784,0.732,0.000249555,0.217599881,0,1,1,0,0,1,1
340,0.297297297,0.584,0.000141701,0.430479361,0,1,0,1,0.333333333,0.6,1
341,0.175675676,0.618,6.90E-05,0.807890204,1,0,0,0,0,0.4,0
342,0.391891892,0.39,0,0.194811404,0,0.5,1,1,0.333333333,0.5,0
343,0.054054054,0.386,0,0.637939123,1,0,0,0,0.333333333,0.8,0
344,0.094594595,0.736,0,0.151857202,0,0,1,0,0.333333333,0.7,0
345,0.337837838,0.98,0,0.454530258,0,0,1,0,0.333333333,0.7,0
346,0.216216216,0.56,7.29E-05,0.691383177,0,1,1,0,0.333333333,0.9,0
347,0.554054054,0.586,0.000498785,0.160816408,1,1,1,1,0,0.3,0
348,0.189189189,0.608,8.55E-05,0.630718484,0,1,1,1,0,0.1,0
349,0.283783784,0.464,0,0.649468774,1,0,1,1,0.333333333,0.5,0
350,0.189189189,0.618,9.90E-05,0.512075203,1,0.5,1,1,0.333333333,0.3,0
351,0.283783784,0.824,0.000409018,0.093549384,1,0.5,1,1,0,0.2,0
352,0.189189189,0.436,0.000257669,0.309652772,0,0.5,1,0,0,0.7,0
353,0.094594595,0.64,0,0.391774214,1,0.5,1,1,0.333333333,0.6,0
354,0.364864865,0.526,0.000120201,0.736133751,0,0,1,1,0.333333333,0.1,0
355,0.162162162,0.378,0,0.80491727,1,0,1,0,0.333333333,0,0
356,0.527027027,1,9.03E-05,0.661497723,0,0.5,1,1,0.333333333,0.8,0
357,0.216216216,0.344,6.84E-05,0.871267906,1,0.5,1,0,0,0.9,1
358,0.310810811,0.774,7.77E-05,0.617737494,1,0,1,1,0,0.1,0
359,0.540540541,0.34,0,0.163907853,1,0,0,1,0.333333333,0.3,0
360,0.135135135,0.712,0,0.90774714,1,0.5,0,1,0.333333333,0.3,0
361,0.364864865,0.586,0.006125458,0.011543002,0,1,0,1,0,0.2,1
362,0.432432432,0.596,5.10E-05,0.94774856,0,0,1,1,0,0.9,0
363,0.148648649,0.186,0.000852741,0.054649319,0,1,1,0,0.333333333,0.9,0
364,0.675675676,0.58,0,0.997504262,1,0,1,1,0.333333333,0.9,0
365,0.202702703,0.556,0,0.940998215,0,0.5,1,1,0,0.3,0
366,0.324324324,0.38,4.76E-05,0.862887706,0,1,1,0,0.333333333,0.9,0
367,0.22972973,0.22,5.11E-05,0.946730513,0,1,1,1,0.333333333,0.8,0
368,0.216216216,0.572,7.06E-05,0.267528449,1,1,0,1,0.333333333,0.2,0
369,0.148648649,0.486,0.000421852,0.169980533,0,0,1,0,0,0.2,0
370,0.324324324,0.902,0.001261789,0.052938606,1,0.5,1,1,0,0.4,0
371,0.77027027,0.58,8.83E-05,0.567140112,0,1,0,1,0.333333333,0.1,0
372,0.175675676,0.522,5.54E-05,0.917469618,1,1,1,1,0.333333333,0,0
373,0.175675676,0.904,6.28E-05,0.93832216,1,1,1,1,0,0.1,0
374,0.22972973,0.734,3.19E-05,0.862321402,1,1,1,1,0.333333333,0.7,0
375,0.283783784,0.838,0,0.105032131,0,0,0,1,0,0.8,0
376,0.364864865,0.79,9.02E-05,0.611905637,1,1,1,1,0.666666667,1,1
377,0.22972973,0.444,0.000112053,0.640621579,1,0.5,1,0,0,0.4,0
378,0.162162162,0.558,0.000163735,0.09780459,0,0.5,1,0,0,0.2,0
379,0.283783784,0.674,0,0.940784945,0,0.5,0,0,0.666666667,0.2,1
380,0.432432432,0.266,0,0.555096312,0,0,1,1,0.333333333,0.9,0
381,0.243243243,0.68,7.73E-05,0.618876953,1,0,1,0,0.333333333,0.7,0
382,0.162162162,0.284,4.96E-05,0.733513251,0,1,0,1,0.333333333,1,0
383,0.135135135,0.718,8.09E-05,0.726268209,1,1,1,0,0.333333333,0.8,0
384,0.351351351,0.71,0.000121024,0.412299925,1,1,1,0,0,0.3,0
385,0.648648649,0.42,0,0.079592151,0,0,1,1,0,0.9,0
386,0.378378378,0.522,0,0.229395657,1,0.5,1,0,0.333333333,0.6,0
387,0.594594595,0.76,0,0.932480902,1,0.5,1,1,0.333333333,0.2,0
388,0.364864865,0.718,0,0.814633147,0,0.5,0,1,0.333333333,0.2,0
389,0.040540541,0.388,0.001642841,0.046260368,0,0,1,0,0.333333333,1,0
390,0.148648649,0.724,0.000163277,0.424644654,0,1,1,1,0,0.7,0
391,0.27027027,0.804,0.000241065,0.357761866,1,1,1,1,0,0.3,0
392,0.378378378,0.596,0.000154824,0.387008809,1,0.5,1,0,0.333333333,0.9,1
393,0.27027027,0.412,0,0.002029344,1,0.5,0,0,0.333333333,0.8,1
394,0.081081081,0.488,0.000128478,0.357002044,0,0.5,1,1,0,0,0
395,0.256756757,0.59,8.41E-05,0.76701655,0,1,0,1,0.333333333,0.2,0
396,0.202702703,0.414,0.013838418,0.001797522,1,0,1,1,0,0.3,0
397,0.189189189,0.394,0.000216417,0.338924417,1,1,1,0,0,0.8,0
398,0.283783784,0.702,0,0.729486266,0,0,0,1,0.333333333,0.9,0
399,0.648648649,0.532,6.96E-05,0.919232437,0,0,1,0,0,0.1,1
400,0.459459459,0.51,5.48E-05,0.544431293,1,0,1,0,0,0.1,0
401,0.27027027,0.486,7.92E-05,0.770372021,0,1,1,1,0,0.4,0
402,0.459459459,0.802,0,0.896486965,1,0.5,0,1,0.333333333,0.8,0
403,0.243243243,0.186,0.000116548,0.284656435,1,0.5,0,1,0.333333333,0.6,0
404,0.067567568,0.67,0,0.561190844,1,0,1,1,0.333333333,0.8,0
405,0.243243243,0.736,0,0.229513369,1,0,1,0,0,0.9,0
406,0.418918919,0.376,7.67E-05,0.868921332,0,0.5,0,0,0,0.9,1
407,0.256756757,0.522,0,0.62848342,0,0.5,1,0,0.333333333,0.4,0
408,0.256756757,0.636,9.03E-05,0.797946354,1,1,1,1,0.333333333,1,0
409,0.310810811,0.374,0.000122045,0.533800428,0,1,1,0,0,0.3,0
410,0.067567568,0.718,0,0.64795488,1,0.5,0,0,0.333333333,1,0
411,0.27027027,1,0,0.400013551,1,0,1,1,0.333333333,0.1,0
412,0.175675676,0.79,8.34E-05,0.702266766,0,0.5,1,1,0,0.3,0
413,0.310810811,0.686,9.10E-05,0.939678989,0,1,1,1,0.666666667,0.9,1
414,0.22972973,0.89,0,0.835798719,1,0.5,1,0,0.333333333,0.8,0
415,0.108108108,0.552,0,0.957137057,1,0.5,0,0,0.333333333,0.8,0
416,0.581081081,0.274,0.000913325,0.056869781,0,1,0,0,0,0.5,1
417,0.283783784,0.412,8.89E-05,0.474477913,0,0,1,1,0,0.9,0
418,0.378378378,0.586,0,0.533901038,0,0,0,0,0.333333333,0.6,0
419,0.135135135,0.51,0,0.797560867,0,0,0,0,0.333333333,0.6,0
420,0.567567568,0.812,0.000116774,0.467607707,0,1,1,0,0,0.3,1
421,0.27027027,0.472,0,0.435826021,0,0,1,0,0.333333333,0.2,0
422,0.297297297,0.37,0.001295287,0.040587576,1,1,1,0,0,0.7,1
423,0.22972973,0.656,0,0.627593635,0,0,1,0,0,0.4,0
424,0.283783784,0.492,0,0.244783427,1,0,1,0,0,0.9,0
425,0.108108108,0.596,0.000156036,0.49183027,1,0,1,0,0,0.9,0
426,0.283783784,0.284,7.90E-05,0.7429361,1,1,1,0,0.333333333,1,0
427,0.364864865,0.704,0.000277036,0.137329265,1,0,1,1,0,0,0
428,0.297297297,0.272,8.82E-05,0.38093953,0,1,1,0,0,0.9,0
429,0.297297297,0.436,6.95E-05,0.673011073,1,1,0,0,0,0.1,1
430,0.527027027,0.538,0.000179332,0.362316651,1,1,1,1,0,0.3,1
431,0.310810811,0.748,6.04E-05,0.998264684,1,1,0,1,0.333333333,0.2,0
432,0.202702703,0.396,0.000222763,0.213711759,0,1,1,0,0,0,0
433,0.256756757,0.39,7.95E-05,0.680259265,0,1,1,0,0,0.8,1
434,0.202702703,0.666,0,0.367799425,1,0,0,0,0,0.8,0
435,0.445945946,0.824,0.0001093,0.427876112,0,0,0,1,0,0.3,0
436,0.162162162,0.554,5.80E-05,0.649138543,0,1,1,0,0.333333333,0.4,0
437,0.22972973,0.332,8.19E-05,0.59832924,1,0,0,0,0.333333333,1,0
438,0.27027027,0.9,0.000232838,0.340234992,0,0,1,0,0.333333333,0.2,0
439,0.324324324,0.228,4.92E-05,0.820544162,0,1,1,1,0,0.3,0
440,0.22972973,0.552,0,0.400932189,0,0,0,0,0,0.3,0
441,0.175675676,0.88,0,0.420616019,0,0,1,0,0.333333333,0.9,0
442,0.216216216,0.368,0.000163173,0.350870608,0,0,1,1,0.333333333,0.7,0
443,0.378378378,0.79,9.76E-05,0.590118956,1,0,1,1,0,0.2,0
444,0.391891892,0.406,7.53E-05,0.728532625,1,0.5,0,0,0,0.3,1
445,0.108108108,0.796,4.00E-05,0.915276559,0,0,0,1,0,0.1,0
446,0.256756757,0.744,0,0.604533983,1,0,0,0,0,0.2,0
447,0.297297297,0.302,0.000118034,0.502159206,1,0,1,1,0,0.4,0
448,0.27027027,0.65,4.62E-05,0.693893367,0,0,0,0,0,0.6,1
449,0.391891892,0.856,9.62E-05,0.623476592,0,0.5,1,0,0.333333333,0.6,0
450,0.27027027,0.288,0.000411152,0.200382837,0,1,1,0,0,0.7,0
451,0.297297297,1,0,0.596160683,1,0,0,1,0.333333333,0.9,0
452,0.175675676,0.484,0.000236098,0.219569869,1,0.5,0,0,0,0.7,0
453,0.351351351,0.48,0.00021111,0.311085859,0,0.5,1,0,0,0.3,0
454,0.283783784,0.816,0.00021207,0.282854113,0,0,0,1,0,0.6,0
455,0.243243243,0.312,0,0.821287283,1,0,1,0,0.333333333,0.5,0
456,0.202702703,0.766,0,0.038279406,1,0,1,1,0,0.3,0
457,0.27027027,0.722,0,0.34241235,1,0,1,0,0.333333333,0.3,0
458,0.337837838,0.328,4.52E-05,0.996407157,1,1,0,1,0,0.1,1
459,0.256756757,0.574,0,0.930342748,1,0.5,1,1,0,0.8,0
460,0.148648649,0.236,5.38E-05,0.978591355,1,1,1,1,0.333333333,0.1,0
461,0.283783784,0.378,0,0.183420467,1,0,1,0,0.333333333,0.3,0
462,0.094594595,0.318,9.58E-05,0.534596004,0,0.5,1,0,0.333333333,0.3,0
463,0.189189189,0.624,0.000258988,0.243593763,0,0,1,1,0,0.4,1
464,0.108108108,0.936,0,0.835206562,1,0.5,1,1,0.333333333,0.4,0
465,0.202702703,0.516,0.000123237,0.343861239,1,0,1,0,0,0.9,0
466,0.189189189,1,0,0.094575732,0,0.5,1,1,0.333333333,0.9,0
467,0.27027027,0.932,0.000171474,0.359505283,0,1,1,0,0.666666667,0.5,1
468,0.22972973,0.372,0,0.324139455,1,0,1,0,0.333333333,0.8,0
469,0.22972973,0.806,0,0.924249216,1,0,1,1,0.333333333,0.3,0
470,0.121621622,0.562,7.15E-05,0.883676591,1,0.5,1,1,0,1,0
471,0.256756757,0.706,0.000683926,0.103098946,1,0,1,0,0,0.1,1
472,0.108108108,0.848,0.000311136,0.142032464,1,0,1,0,0,0.2,0
473,0.135135135,0.87,0,0.386135326,1,0,1,0,0.333333333,0.8,0
474,0.202702703,0.442,0,0.513744663,0,0,1,0,0.333333333,0.1,0
475,0.378378378,0.542,0.000384343,0.172862608,1,1,0,0,0,0.6,1
476,0.175675676,0.51,6.05E-05,0.918023621,0,1,1,1,0,0.1,0
477,0.297297297,0.522,6.45E-05,0.736803815,0,0,1,0,0.333333333,0.8,0
478,0.27027027,0.438,0,0.542339893,1,0,1,1,0,0.7,0
479,0.148648649,0.616,0.000366834,0.103016038,1,0,1,1,0,0.4,0
480,0.216216216,0.876,8.14E-05,0.906012424,1,0.5,0,1,0,0.6,0
481,0.067567568,0.35,0,0.801264121,0,0,1,0,0.333333333,0.5,0
482,0.256756757,0.896,0,0.553911399,1,0,0,0,0.666666667,0.8,0
483,0.256756757,0.272,7.49E-05,0.724987986,1,1,1,0,0.333333333,0.9,0
484,0.581081081,0.53,0,0.751153085,1,0.5,1,0,0.333333333,0.9,1
485,0.22972973,0.76,0.000272659,0.268559147,0,0,1,1,0,0,0
486,0.256756757,0.582,0,0.376219529,1,0,1,0,0.333333333,0.7,0
487,0.283783784,0.384,0.000886714,0.071716099,1,0,1,1,0,0.3,1
488,0.162162162,0.684,0,0.652437258,1,0,0,1,0.333333333,0.2,0
489,0.5,0.728,0.000169431,0.50062846,0,1,1,1,0,0.9,0
490,0.148648649,0.482,4.68E-05,0.981816713,1,0.5,1,1,0,0.1,0
491,0.310810811,0.72,0.001472672,0.049866262,0,0,1,1,0,0.2,0
492,0.27027027,0.578,6.46E-05,0.59487276,0,0,0,1,0.333333333,0.4,0
493,0.391891892,0.362,0,0.975026915,0,0,0,0,0,0.6,1
494,0.27027027,0.646,0.000118764,0.674513216,0,0,0,0,0.333333333,0.2,1
495,0.243243243,0.83,0.000119254,0.364599719,1,1,1,1,0.333333333,0.8,0
496,0.189189189,0.544,0.00015763,0.505280104,0,0,1,0,0.333333333,0.6,0
497,0.297297297,0.912,5.32E-05,0.714203506,1,0,1,1,0,0.5,0
498,0.108108108,0.814,9.01E-05,0.635297971,1,1,1,1,0.333333333,0.8,0
499,0.540540541,0.44,0,0.58251733,0,0,0,1,0,0.8,1
500,0.189189189,0.41,0,0.271997026,1,0.5,1,1,0.333333333,0.4,0
501,0.486486486,0.684,0,0.443593663,1,0,1,1,0.333333333,0.5,0
502,0.567567568,0.848,0.000109149,0.370654898,1,0,1,0,0,0.5,1
503,0.351351351,0.576,6.57E-05,0.556726367,1,0.5,1,1,0.333333333,0.9,0
504,0.310810811,0.386,0,0.974545969,0,0.5,0,0,0,0.4,0
505,0.175675676,0.468,0,0.157328475,1,0,1,0,0.333333333,0.5,0
506,0.162162162,0.682,0.000519648,0.105944168,1,1,1,0,0,0.7,0
507,0.297297297,0.668,6.92E-05,0.934914384,0,1,1,0,0,0.6,0
508,0.054054054,0.766,0,0.586009014,1,0,1,1,0.333333333,0.5,0
509,0.256756757,0.498,0,0.718707187,0,0.5,1,1,0.333333333,0.2,0
510,0.175675676,0.348,3.91E-05,0.809075517,0,1,1,1,0.333333333,1,0
511,0.27027027,0.564,8.31E-05,0.490443487,0,1,1,0,0.333333333,0.6,0
512,0.216216216,0.77,0,0.355453096,1,0.5,0,0,0.333333333,0.5,0
513,0.216216216,0.768,0.00096025,0.065484554,1,0,1,1,0,0.6,0
514,0.445945946,0.51,0.000191181,0.335527093,0,0,1,1,0,0.3,1
515,0.27027027,0.886,0,0.441109326,1,0.5,1,0,0.333333333,0.9,0
516,0.513513514,0.236,0,0.311256175,0,0,0,1,0.666666667,1,1
517,0.256756757,0.858,8.32E-05,0.679635605,1,1,1,0,0.333333333,0.7,0
518,0.405405405,0.696,5.36E-05,0.88910636,1,0,0,1,0.333333333,0.4,1
519,0.540540541,0.714,6.68E-05,0.63235814,1,0,0,1,0,0.6,0
520,0.22972973,1,0.0001058,0.942902747,0,0,1,0,0,0.1,1
521,0.513513514,1,0.000103808,0.595876256,1,0,1,1,0,0.7,0
522,0.256756757,0.354,6.35E-05,0.695477168,1,0.5,1,1,0.333333333,0.5,0
523,0.189189189,0.692,8.22E-05,0.5795802,1,1,1,1,0,0.8,0
524,0.405405405,0.622,0.000117509,0.48230441,1,0,0,0,0,0.3,0
525,0.175675676,0.852,0,0.561743296,0,0,1,1,0.333333333,0.2,0
526,0.337837838,0.702,0,0.826539985,1,0,1,1,0.333333333,0.2,0
527,0.108108108,0.52,0,0.830176782,1,0,1,0,0.333333333,0.8,0
528,0.405405405,0.444,0.000374828,0.192019388,0,1,1,0,0,0.3,1
529,0.162162162,0.646,7.76E-05,0.38889599,1,0,1,1,0,0.1,0
530,0.527027027,0.338,0.000375413,0.14931531,0,0.5,1,1,0.333333333,0.2,0
531,0.108108108,0.704,0.000213213,0.298708777,0,0.5,0,1,0,0.4,0
532,0.189189189,0.758,0.000110448,0.399575909,1,0,1,1,0,0.6,0
533,0.22972973,0.386,7.29E-05,0.383846407,1,0.5,1,0,0,1,0
534,0.297297297,0.4,0.000199436,0.270062541,0,0,1,0,0,0.7,0
535,0.554054054,0.516,0,0.353224033,1,0,1,0,0,0.1,1
536,0.22972973,0.578,0.000204341,0.295437264,1,1,1,0,0.333333333,1,0
537,0.216216216,0.672,0,0.637852015,1,0.5,1,0,0.333333333,0.9,0
538,0.594594595,0.428,0.000592937,0.091255715,0,1,0,1,0.666666667,0.5,1
539,0.135135135,0.79,0.000142802,0.366356887,0,1,1,0,0,0.1,1
540,0.256756757,0.966,0.000104657,0.680654553,1,0,1,1,0.333333333,0.8,0
541,0.108108108,0.544,0,0.766203222,1,0,1,1,0.333333333,0.9,0
542,0.324324324,0.494,5.71E-05,0.534198716,0,0,1,1,0,0.4,0
543,0.445945946,0.742,0.000146232,0.545385934,1,0.5,1,0,0,0,1
544,0.418918919,0.308,0,0.439094734,0,0,0,1,0.666666667,0.7,1
545,0.351351351,0.984,8.38E-05,0.633227473,0,0.5,1,0,0.333333333,0.2,0
546,0.27027027,0.474,0,0.237035487,1,0,1,0,0.333333333,0,0
547,0.162162162,0.258,0.000323849,0.209362044,0,1,1,0,0.333333333,0.7,0
548,0.418918919,0.316,0.000152175,0.379018796,1,0,1,1,0.333333333,0.7,0
549,0.081081081,0.798,0,0.239520124,1,0,1,1,0.666666667,0.1,0
550,0.243243243,0.742,0.000213915,0.143644718,0,1,1,0,0.333333333,0.3,0
551,0.391891892,0.648,0.004843769,0.010339087,1,1,1,1,0,0.6,1
552,0.094594595,0.67,9.96E-05,0.607811796,0,0.5,1,0,0,1,0
553,0.216216216,0.134,0,0.274987311,1,0,1,0,0.333333333,0.7,0
554,0.202702703,0.448,6.33E-05,0.965691424,1,1,1,0,0,0.3,0
555,0.445945946,0.48,7.61E-05,0.959695101,0,0.5,0,1,0.666666667,0.3,1
556,0.297297297,0.474,8.17E-05,0.797108724,1,1,1,0,0.333333333,0.5,0
557,0.310810811,0.496,4.50E-05,0.95737743,1,1,1,0,0,0.3,1
558,0.472972973,0.782,0,0.194529078,1,0.5,1,1,0.333333333,0.3,0
559,0.702702703,1,0,0.003468331,0,0.5,1,1,0,0.5,0
560,0.148648649,0.468,7.16E-05,0.69245838,0,1,0,1,0,0.7,0
561,0.581081081,0.6,0.000173689,0.414835167,1,0.5,0,1,0,0.1,0
562,0.243243243,0.514,0.000194277,0.383702344,1,0.5,1,1,0,0.8,0
563,0.378378378,0.318,0,0.356199067,0,0,1,0,0,0.1,1
564,0.27027027,0.678,0.000935904,0.060858662,0,0.5,1,1,0,0.6,0
565,0.243243243,0.386,0,0.706062029,1,0,1,1,0.333333333,0.4,0
566,0.486486486,0.176,0,0.95884902,0,0.5,0,0,0,0.2,1
567,0.608108108,0.674,0.000341975,0.189653912,0,0.5,1,1,0,0.1,0
568,0.175675676,0.774,0.000152455,0.374430758,1,1,1,1,0.333333333,0.5,0
569,0.175675676,0.822,0,0.8335126,1,0,1,1,0.666666667,0.7,0
570,0.351351351,0.502,0.000151036,0.313364676,1,0,1,1,0.333333333,0.1,0
571,0.364864865,0.602,0,0.338674843,1,0,1,0,0,0.1,1
572,0.22972973,0.79,5.40E-05,0.807618078,1,0,1,0,0.333333333,0.9,0
573,0.418918919,0.596,0,0.799197323,0,0.5,1,1,0.333333333,1,1
574,0.297297297,0.996,0.000338462,0.15434104,1,0.5,1,1,0,0.3,0
575,0.121621622,0.392,0,0.07423969,0,0,1,1,0.333333333,0.8,0
576,0.189189189,0.178,0.000172896,0.378408088,0,0.5,1,0,0,0.3,0
577,0.162162162,0.81,8.05E-05,0.720926448,1,0,0,1,0.333333333,0.4,0
578,0.310810811,0.486,0,0.325826516,0,0,1,0,0,0.6,0
579,0.283783784,0.702,0,0.412616105,1,0,1,1,0.333333333,0.2,0
580,0.243243243,0.702,0,0.845830177,1,0.5,1,0,0.333333333,0.8,0
581,0.202702703,0.514,9.35E-05,0.546451236,0,0.5,0,1,0.333333333,0.2,1
582,0.527027027,0.472,0,0.030234037,0,0.5,0,1,0.333333333,0.3,0
583,0.162162162,0.394,8.85E-05,0.385364602,0,1,1,0,0,0.9,0
584,0.445945946,0.594,0.000205275,0.274740888,0,1,0,0,0.333333333,0.1,1
585,0.445945946,0.82,5.29E-05,0.898101869,0,0,0,0,0,0.2,1
586,0.472972973,0.542,0.000451329,0.177899439,1,0.5,1,0,0,0.9,1
587,0.351351351,0.75,0,0.586778837,1,0,1,1,0,0.5,0
588,0.243243243,0.352,0,0.803502434,1,0,1,0,0,0.1,0
589,0.391891892,0.338,0.000100617,0.736404577,0,0.5,0,0,0.333333333,0.6,1
590,0.27027027,0.726,0.000240718,0.282940921,0,1,1,1,0,0.7,1
591,0.27027027,0.7,0.009771485,0.006441465,1,0,1,0,0,0.8,0
592,0.216216216,0.632,0.00043509,0.125429228,0,0,1,1,0,0.9,0
593,0.189189189,0.56,5.28E-05,0.731644222,1,0.5,0,0,0,0.4,0
594,0.108108108,0.858,0.000428826,0.191441433,0,0.5,0,1,0.333333333,0.4,0
595,0.310810811,0.522,6.56E-05,0.820328441,0,1,1,0,0,0.2,0
596,0.337837838,0.67,0,0.539049979,1,0.5,1,0,0.333333333,0.9,0
597,0.283783784,0.592,0.000340852,0.154149371,1,1,1,1,0,0.9,0
598,0.527027027,0.666,0.00165957,0.046055398,0,1,0,0,0,0.5,1
599,0.216216216,0.268,0.000413966,0.168649556,0,1,0,1,0,0.4,0
600,0.337837838,0.502,0,0.554575812,0,0,0,1,0.666666667,0.8,1
601,0.108108108,0.824,6.87E-05,0.848295962,0,0.5,1,1,0.333333333,0.7,0
602,0.72972973,0.674,0,0.349122441,0,0,0,1,0,0.9,0
603,0.162162162,0.432,0,0.274600874,1,0,1,0,0,0.5,1
604,0.256756757,0.704,0.000149701,0.473629782,1,0,1,1,0,1,0
605,0.148648649,0.502,0,0.401946836,1,0,1,1,0,0.9,0
606,0.472972973,0.698,0,0.556535149,1,0,0,1,0.333333333,0.4,0
607,0.135135135,0.468,0,0.099123166,1,0,1,0,0.333333333,1,0
608,0.22972973,0.698,0,0.391965733,1,0,1,1,0.333333333,0.5,0
609,0.445945946,0.696,0.000121039,0.432034759,0,1,1,0,0,0.2,0
610,0.162162162,0.29,7.08E-05,0.86377284,1,0,0,0,0,1,0
611,0.121621622,0.6,0,0.004954523,0,0,1,0,0.333333333,0.6,0
612,0.621621622,0.51,0.000897335,0.06795754,0,0,1,1,0,0.2,0
613,0.27027027,0.634,0.000105504,0.389313829,1,0.5,1,1,0,0.1,0
614,0.108108108,0.676,7.85E-05,0.876509607,1,1,1,1,0,0.8,0
615,0.175675676,0.754,0,0.608755436,0,0.5,1,0,0,0,1
616,0.283783784,0.808,0.000178953,0.447951179,1,0.5,1,0,0.333333333,0.6,0
617,0.594594595,0.524,6.85E-05,0.96722392,0,1,1,0,0,0.8,1
618,0.324324324,0.392,0.00015069,0.434708615,1,0.5,1,1,0,0.7,0
619,0.256756757,0.646,0,0.916623588,0,0.5,1,1,0.333333333,0.8,0
620,0.22972973,0.486,0.000151194,0.355746574,1,0,1,0,0,0.9,0
621,0.297297297,0.612,0.000104128,0.759450428,0,0.5,0,1,0,1,0
622,0.472972973,0.37,0.000175805,0.379421585,0,1,1,1,0.333333333,0.5,0
623,0.243243243,0.656,0.000153302,0.447818567,1,1,0,1,0.333333333,0.3,0
624,0.405405405,0.254,0.000459453,0.132333688,0,0.5,0,1,0,0.2,0
625,0.22972973,1,8.23E-05,0.631781435,1,0.5,0,0,0,0.7,0
626,0.148648649,0.154,0.000141883,0.469183407,1,0,1,1,0,0.1,0
627,0.418918919,0.804,0.000962503,0.038438771,1,0,1,0,0,0.2,0
628,0.391891892,0.598,0,0.727980872,1,0,1,1,0.333333333,0.1,0
629,0.135135135,0.898,0.000297533,0.225176404,0,0.5,1,0,0,0.3,0
630,0.581081081,0.478,0,0.305514077,0,0,1,0,0,0.1,1
631,0.486486486,0.466,0.000189861,0.287739479,0,1,1,0,0,0.6,1
632,0.202702703,0.978,0.000113627,0.313344124,0,0.5,1,0,0,1,0
633,0.351351351,0.38,0.001275576,0.060551833,1,1,1,1,0.333333333,0.3,0
634,0.175675676,1,0.000127786,0.250615384,1,0,0,0,0.333333333,0.6,1
635,0.445945946,0.692,0,0.27508052,0,0.5,1,0,0.333333333,0.5,0
636,0.202702703,0.62,0,0.589172916,0,0.5,0,0,0.333333333,0.1,0
637,0.405405405,0.664,7.74E-05,0.844223873,1,0,0,1,0,0.1,0
638,0.337837838,0.788,0.000574693,0.121124217,0,0,0,1,0,1,0
639,0.243243243,0.87,6.69E-05,0.953168178,0,0,0,0,0,0.4,0
640,0.405405405,0.804,6.98E-05,0.783108787,1,0.5,1,0,0,0.5,1
641,0.148648649,0.712,0.000250497,0.211634211,0,0,1,0,0,0.5,0
642,0.121621622,0.466,0.000106644,0.553917099,0,0,1,1,0,0.1,0
643,0.283783784,0.62,7.33E-05,0.868440036,0,1,1,0,0,0.5,1
644,0.283783784,0.938,0.00046363,0.13518731,0,0,1,0,0,0.9,1
645,0.216216216,0.646,0.000192809,0.102944881,0,0,1,0,0,0.8,1
646,0.162162162,0.804,0,0.524948633,0,0,1,1,0.333333333,0.3,0
647,0.27027027,0.456,0.000861356,0.044931241,1,0,1,0,0,0.7,0
648,0.243243243,0.176,0,0.322075358,0,0,1,0,0.333333333,0.4,0
649,0.27027027,0.604,0,0.728512773,1,0,1,1,0.333333333,0.6,0
650,0.418918919,0.558,0,0.981713254,0,0,1,1,0.333333333,0.4,0
651,0.459459459,0.74,0,0.073854753,1,0,1,1,0,0.7,0
652,0.324324324,0.636,0.00013108,0.540689886,1,0,1,0,0,0.3,0
653,0.405405405,0.218,0.000654508,0.096386605,1,1,1,1,0,0.4,1
654,0.175675676,0.758,0.00162347,0.047783613,1,0.5,1,1,0.333333333,0.8,0
655,0.094594595,0.296,8.67E-05,0.661057681,1,1,1,1,0,0.8,0
656,0.094594595,0.398,0.000845517,0.10795296,1,0.5,0,1,0,0.6,0
657,0.486486486,0.502,6.18E-05,0.998344942,0,1,1,1,0.333333333,0.1,0
658,0.621621622,0.388,8.62E-05,0.621708923,1,0,1,1,0,0.9,0
659,0.162162162,0.802,0,0.078780124,0,0,1,0,0.333333333,0.6,0
660,0.310810811,0.564,0.000229284,0.16816921,0,1,1,1,0,0.3,0
661,0.527027027,0.688,9.31E-05,0.588521554,1,0.5,1,1,0,0.8,0
662,0.175675676,0.656,0,0.293986576,1,0,1,1,0.333333333,0.2,0
663,0.378378378,0.69,0,0.687693875,1,0,1,1,0.333333333,0.4,0
664,0.310810811,0.622,0,0.656508197,0,0,0,1,0.333333333,0.1,0
665,0.202702703,0.622,0,0.420856342,1,0,1,1,0.333333333,0.9,0
666,0.175675676,0.418,7.44E-05,0.804727852,0,0,0,1,0,0.3,0
667,0.148648649,0.306,0,0.71978579,1,0,1,1,0.333333333,0.3,0
668,0.378378378,0.69,0.000205076,0.281458229,1,0.5,1,1,0,0.3,0
669,0.324324324,0.58,0.001973911,0.041969758,0,0,1,1,0,0.5,0
670,0.405405405,0.548,0.000384081,0.15005688,0,1,0,0,0.333333333,0.3,0
671,0.324324324,0.634,0,0.290656958,1,0,0,1,0.333333333,0.9,0
672,0.108108108,0.584,0,0.237328165,1,0,0,0,0,0,0
673,0.189189189,0.58,0.000585392,0.095609781,0,0.5,1,1,0.333333333,0.6,0
674,0.22972973,0.358,0,0.936474033,1,0.5,1,1,0.333333333,0.5,0
675,0.283783784,0.426,0,0.087969551,0,0,1,1,0.333333333,0.5,0
676,0.27027027,0.486,0.000124736,0.33507425,0,0.5,1,0,0.333333333,0.4,0
